Human gene name,Gene name
B4GALT1,B4galt1
OPRK1,Oprk1
MED13,Med13
TMEM42,Tmem42
RNU6-1168P,Gm22929
NPBWR1,Npbwr1
TGM4,Tgm4
FHL2,Fhl2
SPINK4,Spink4
HECTD4,Hectd4
CCNE2,Ccne2
ITPRIPL1,Itpripl1
RNFT1,Rnft1
CD48,Cd48
TTC17,Ttc17
TMOD2,Tmod2
RNU6-907P,U6
DENND1B,Dennd1b
RPS6KB1,Rps6kb1
,Gsk3a
BAG1,Bag1
RNU1-73P,Gm24671
NSUN7,Nsun7
MATN4,Matn4
CHST15,Chst15
LYSMD2,Lysmd2
CHMP5,Chmp5
ZDHHC3,Zdhhc3
INTS8,Ints8
PECAM1,Pecam1
TRAFD1,Trafd1
ERF,Erf
NCK2,Nck2
API5,Api5
PLEKHB1,Plekhb1
ECRG4,Ecrg4
EXOSC7,Exosc7
SLAMF1,Slamf1
RBPJL,Rbpjl
SCG3,Scg3
SMARCAL1,Smarcal1
NAA25,Naa25
SDC4,Sdc4
LRRC4C,Lrrc4c
NFX1,Nfx1
SNRNP200,Snrnp200
CLEC3B,Clec3b
SMTN,Smtn
CDCP1,Cdcp1
BMP5,Bmp5
TMEM158,Tmem158
CRB1,Crb1
LARS2,Lars2
SNORA80C,
,Gm22313
,Gm22313
,Gm22313
AQP7,Aqp7
,Aqp7
ERP29,Erp29
CAD,Cad
RB1CC1,Rb1cc1
OAT,Oat
AQP3,Aqp3
SYS1-DBNDD2,Gm20458
TP53TG5,Trp53tg5
CIAO1,Ciao1
DPY19L4,Dpy19l4
NKX1-2,Nkx1-2
OTOG,Otog
FYCO1,Fyco1
TMEM127,Tmem127
ITPRID2,Itprid2
XCR1,Xcr1
NOL6,Nol6
CCR1,Ccr1
CCR1,Ccr1l1
CCR3,Ccr3
LHPP,Lhpp
CCR2,Ccr2
CCR5,Ccr5
ZBTB41,Zbtb41
MYOD1,Myod1
KCNC1,Kcnc1
KNOP1,Knop1
TCAIM,Tcaim
ANKAR,Ankar
DBNDD2,Dbndd2
RN7SKP43,7SK
TUBD1,Tubd1
ZNF445,Zfp445
UBE2R2,Ube2r2
SERGEF,Sergef
ESRP1,Esrp1
PPP1R1C,Ppp1r1c
ALKAL1,Alkal1
ZKSCAN7,Zkscan7
RPL37A,Rpl37a
ZNF35,Zfp105
SLC30A3,Slc30a3
STARD7,Stard7
IQCK,Iqck
IGFBP2,Igfbp2
KIAA1143,1110059G10Rik
IGFBP5,Igfbp5
LIMD1,Limd1
GPRC5B,Gprc5b
VMP1,Vmp1
TNP1,Tnp1
GPR139,Gpr139
SACM1L,Sacm1l
DNAJC5G,Dnajc5g
VANGL2,Vangl2
FAM53B,Fam53b
UBAP2,Ubap2
PRRC2B,Prrc2b
MIR21,Mir21a
PTRH2,Ptrh2
TMEM116,Tmem116
MILR1,Milr1
NHLH1,Nhlh1
FAM168A,Fam168a
SLC6A20,Slc6a20b
ASPM,Aspm
SNORD121B,Gm22888
SNORD121A,Gm24837
VIRMA,Virma
SLC6A20,Slc6a20a
APBB2,Apbb2
POLG2,Polg2
CCR9,Ccr9
DMKN,Dmkn
F13B,F13b
DDX5,Ddx5
LZTFL1,Lztfl1
SNORD121A,Gm23090
DCAF12,Dcaf12
CFHR1,Cfhr1
CFHR2,Cfhr1
RNU6-1084P,Gm26049
RNU6-168P,Gm26084
RAD54B,Rad54b
RNU6-819P,Gm26271
RNU6-749P,Gm26271
U6,Gm26271
RNU6-1021P,Gm26271
RNU6-127P,Gm26271
U6,Gm26271
RNU6-1049P,Gm26271
RNU6-631P,Gm26271
RNU6-816P,Gm26271
U6,Gm26271
RNU6-848P,Gm26271
RNU6-324P,Gm26271
RNU6-617P,Gm26271
RNU6-405P,Gm26271
RNU6-1268P,Gm26271
RNU6-473P,Gm26271
RNU6-1178P,Gm26271
RNU6-104P,Gm26271
RNU6-1239P,Gm26271
RNU6-286P,Gm26271
NCSTN,Ncstn
CLTC,Cltc
FSBP,Fsbp
UBAP1,Ubap1
CXCR6,Cxcr6
GEM,Gem
DUSP2,Dusp2
CDH17,Cdh17
SNORD62A,Gm22192
PIGT,Pigt
MMP8,Mmp8
RNU6-819P,Gm25619
RNU6-749P,Gm25619
U6,Gm25619
RNU6-1021P,Gm25619
RNU6-127P,Gm25619
U6,Gm25619
RNU6-1049P,Gm25619
RNU6-631P,Gm25619
RNU6-816P,Gm25619
U6,Gm25619
RNU6-848P,Gm25619
RNU6-324P,Gm25619
RNU6-617P,Gm25619
RNU6-405P,Gm25619
RNU6-1268P,Gm25619
RNU6-473P,Gm25619
RNU6-1178P,Gm25619
RNU6-104P,Gm25619
RNU6-1239P,Gm25619
RNU6-286P,Gm25619
MMP27,Mmp27
PDP1,Pdp1
OSBP2,Osbp2
MMP1,Mmp1a
KIF24,Kif24
SNORD62B,Gm25632
JRKL,Jrkl
COPA,Copa
IFTAP,Iftap
CCDC82,Ccdc82
,Eef1akmt2
IP6K2,Ip6k2
NUDT2,Nudt2
MYORG,Myorg
C9orf24,1110017D15Rik
TPH1,Tph1
NCKIPSD,Nckipsd
TRIM54,Trim54
CEP95,Cep95
RAG2,Rag2
CELSR3,Celsr3
RAG1,Rag1
MAPKAPK5,Gm42878
WFDC2,Wfdc2
PEX19,Pex19
TMEM67,Tmem67
GP2,Gp2
SPINT3,Spint3
C5orf52,4921536K21Rik
TRAF6,Traf6
UCN,Ucn
DUSP18,Dusp18
UCHL1,Uchl1
SLC35E4,Slc35e4
DHX40,Dhx40
TNS1,Tns1
MPV17,Mpv17
EPPIN-WFDC6,Eppin
EPPIN,Eppin
WFDC8,Wfdc8
ABRAXAS2,Abraxas2
TMEM89,Tmem89
UQCRC1,Uqcrc1
RNU6-208P,Gm25512
ASTL,Astl
RBM12B,Rbm12b2
RBM12B,Rbm12b1
YPEL2,Ypel2
RELT,Relt
FAM219A,Fam219a
GDPD1,Gdpd1
GTF3C2,Gm29609
SLC26A6,Slc26a6
MAPKAPK5,Mapkapk5
SMG8,Smg8
SAAL1,Saal1
TRIQK,Triqk
ADRA2B,Adra2b
SMURF2,Smurf2
DNAI1,Dnai1
WFDC9,Wfdc9
WFDC10A,Wfdc10
WFDC11,Wfdc11
WFDC13,Wfdc13
SPINT4,Spint4
POMT1,Pomt1
ENHO,Enho
KRTDAP,Krtdap
RUNX1T1,Runx1t1
PRR11,Prr11
ALKBH8,Alkbh8
SKA2,Ska2
CNTFR,Cntfr
SAA2-SAA4,Saa4
SAA4,Saa4
,Aldh2
ALDH2,Aldh2
ZRANB1,Zranb1
TCN2,Tcn2
GPAT2,Gpat2
CIC,Cic
SLC26A7,Slc26a7
RNU6-1311P,Gm23275
CWF19L2,Cwf19l2
LRRC69,Lrrc69
WFDC3,Wfdc3
ACAD10,Acad12
FAHD2A,Fahd2a
OTUD6B,Otud6b
DCAF8,Dcaf8
KPNA2,Kpna2
GTF3C2,Gtf3c2
PIP4P2,Pip4p2
UCK1,Uck1
GUCY1A2,Gucy1a2
NECAB1,Necab1
AASDHPPT,Aasdhppt
PRR5L,Prr5l
C17orf58,1810010H24Rik
PES1,Pes1
KBTBD3,Kbtbd3
TMEM64,Tmem64
MSANTD4,Msantd4
IL11RA,Il11ra1
,Il11ra1
GRIA4,Gria4
PEA15,Pea15a
TRIM37,Trim37
SAA1,Saa1
SAA2,Saa1
UMOD,Umod
RUFY4,Rufy4
DNTTIP1,Dnttip1
GAL3ST1,Gal3st1
,Gm24896
,Gm24896
CARD16,Casp1
CASP1,Casp1
CXCR1,Cxcr2
COMMD9,Commd9
CASQ1,Casq1
FFAR2,Ffar2
ACAD10,Acad10
PPM1E,Ppm1e
CALB1,Calb1
GPR42,Ffar3
FFAR3,Ffar3
RNU6-1305P,Gm22883
SEC14L4,Sec14l4
CXCR1,Cxcr1
SAA1,Saa2
SAA2,Saa2
KCNT2,Kcnt2
DECR1,Decr1
EHMT1,Ehmt1
CASP12,Casp12
FFAR1,Ffar1
PDILT,Pdilt
NBN,Nbn
PAFAH1B3,Pafah1b3
BPTF,Bptf
OSGIN2,Osgin2
LIMCH1,Limch1
RIPK2,Ripk2
ST18,St18
PRR19,Prr19
PDGFD,Pdgfd
ARHGEF17,Arhgef17
DDI1,Ddi1
RNU6-1263P,Gm23097
DYNC2H1,Dync2h1
RNU6-483P,Gm23975
RNU6-289P,Gm23975
RNU6-993P,Gm23975
RAD51C,Rad51c
RNU6-799P,U6
MMP16,Mmp16
P2RY6,P2ry6
SEC14L3,Sec14l3
P2RY2,P2ry2
TMEM145,Tmem145
CNBD1,Cnbd1
CNGB3,Cngb3
MTFP1,Mtfp1
TEX14,Tex14
CPNE3,Cpne3
MEGF8,Megf8
RMDN1,Rmdn1
CNFN,Cnfn
CCL21,Ccl21d
NOL11,Nol11
WWP1,Wwp1
CTBP2,Ctbp2
MIR1302-8,
PHOX2B,Phox2b
BRAP,Brap
DLG4,Dlg4
,Gm20878
FAM205C,Fam205a4
FAM205A,Fam205a4
ATP1A4,Atp1a4
TEX36,Tex36
SLC7A13,Slc7a13
TMEM33,Tmem33
FCHSD2,Fchsd2
CCL21,Gm13304
ATP6V0D2,Atp6v0d2
CCL27,Gm13306
CDC73,Cdc73
TTPA,Ttpa
EIF2B4,Eif2b4
ARPC2,Arpc2
IL11RA,Gm13305
,Gm13305
KCNIP3,Kcnip3
GGH,Ggh
LIPE,Lipe
B3GALT2,B3galt2
TNNC2,Tnnc2
GPBAR1,Gpbar1
DCUN1D5,Dcun1d5
RN7SKP56,7SK
IGSF8,Igsf8
LDLRAD3,Ldlrad3
NKAIN3,Nkain3
CCL21,Ccl21b
MMP13,Mmp13
,Gm21953
SNX21,Snx21
FAM205C,Fam205a3
FAM205A,Fam205a3
MMP12,Mmp12
AAMP,Aamp
,Gm21586
PRDM13,Prdm13
ACSM5,Acsm5
SLC30A9,Slc30a9
SWI5,Swi5
FAM205C,Fam205a2
FAM205A,Fam205a2
CCL21,Gm10591
CCL27,Ccl27b
IL11RA,Il11ra2
,Il11ra2
TRIM44,Trim44
FJX1,Fjx1
ACOT8,Acot8
CCL19,Ccl19
ZSWIM3,Zswim3
CCNC,Ccnc
PAMR1,Pamr1
RO60,Ro60
PDE1A,Pde1a
ATP1A2,Atp1a2
ATXN2,Atxn2
EDRF1,Edrf1
MMP1,Mmp1b
MMP3,Mmp3
VSTM5,Vstm5
,Med17
MED17,Med17
CCL21,Ccl21a
FAM205C,Gm12394
FAM205A,Gm12394
FAM205C,Fam205a1
FAM205A,Fam205a1
C11orf54,4931406C07Rik
KCNJ9,Kcnj9
PHF24,Phf24
KCNJ10,Kcnj10
PIGM,Pigm
MMP21,Mmp21
SLAMF9,Slamf9
TAF1D,Taf1d
PNKD,Pnkd
CD22,Cd22
SNX17,Snx17
ZSWIM1,Zswim1
DNAJB5,Dnajb5
PRDX6,Prdx6b
SPATA25,Spata25
NEURL2,Neurl2
ARRDC1,Arrdc1
C9orf131,1700022I11Rik
SEC14L2,Sec14l2
,Sec14l2
VCP,Vcp
,
,
,
SNORA18,Gm24455
SNORD5,Gm24299
,Gm25791
SNORA8,Gm25791
,Gm25791
,Gm25791
,Gm25791
SNORA1B,Gm22620
SNORA1,Gm22620
,Gm24357
SNORD6,Gm24357
RNF215,Rnf215
CEP295,Cep295
UCHL5,Uchl5
PITPNC1,Pitpnc1
FANCG,Fancg
PROM2,Prom2
BEND4,Bend4
CCDC157,Ccdc157
ZNF513,Zfp513
PIGO,Pigo
PPM1G,Ppm1g
SCARNA18B,Gm25663
RGS2,Rgs2
RGS13,Rgs13
SH2B3,Sh2b3
ACSM2B,Acsm2
ACSM2A,Acsm2
ASGR1,Asgr1
ZMYND19,Zmynd19
TMBIM1,Tmbim1
STOML2,Stoml2
,Scarna9
,Scarna9
,Gm24339
,Gm24339
DNAJC10,Dnajc10
TGFBR2,Tgfbr2
PHETA1,Pheta1
SF3A1,Sf3a1
FAM214B,Fam214b
KRI1,Kri1
NRBP1,Nrbp1
IGSF9,Igsf9
ATG16L2,Atg16l2
PSMD12,Psmd12
CDKN2D,Cdkn2d
ZNF2,Zfp661
AP1M2,Ap1m2
FRZB,Frzb
UNC13B,Unc13b
DPH7,Dph7
CUX2,Cux2
SLC44A2,Slc44a2
ASGR2,Asgr2
RGS1,Rgs1
MRPS5,Mrps5
UROS,Uros
TBC1D10A,Tbc1d10a
RGS21,Rgs21
CATIP,Catip
KRTCAP3,Krtcap3
MRPL41,Mrpl41
SLC1A2,Slc1a2
CASTOR1,Castor1
TAGLN2,Tagln2
CLEC10A,Mgl2
BCCIP,Bccip
IFT172,Ift172
RGS18,Rgs18
ILF3,Ilf3
HPS5,Hps5
RNU6-701P,Gm22681
OSM,Osm
SLC11A1,Slc11a1
LIF,Lif
HORMAD2,Hormad2
MAL,Mal
CTSA,Ctsa
BRINP3,Brinp3
FNDC4,Fndc4
GCKR,Gckr
CFAP45,Cfap45
PPP1CC,Ppp1cc
CTDSP1,Ctdsp1
QTRT1,Qtrt1
PLTP,Pltp
MIR26B,Mir26b
RNU6-84P,Gm23535
VSIG8,Vsig8
ZNF512,Zfp512
DNM2,Dnm2
SLAMF8,Slamf8
CLEC10A,Clec10a
DUSP23,Dusp23
VIL1,Vil1
ACSM1,Acsm1
NCKAP1,Nckap1
RUSC2,Rusc2
HVCN1,Hvcn1
CRP,Crp
HELZ,Helz
APCS,Apcs
,Gm26077
,Gm26077
,Gm26077
OR10J5,Olfr16
GPN1,Gpn1
GTF2H1,Gtf2h1
PLA2G4A,Pla2g4a
TCTN1,Tctn1
ACSM4,Acsm4
THUMPD1,Thumpd1
FAM166B,Fam166b
MAG,Mag
OR10J3,Olfr218
OR10J3,Olfr1404
SUPT7L,Supt7l
FCER1A,Fcer1a
TESK1,Tesk1
ACKR1,Ackr1
CACNG1,Cacng1
SLC4A1AP,Slc4a1ap
PCIF1,Pcif1
PTGS2,Ptgs2
SLC16A11,Slc16a11
CD72,Cd72
PDC,Pdc
CACNG4,Cacng4
RNU6-740P,Gm24461
DUSP19,Dusp19
USP37,Usp37
RN7SKP297,7SK
SLC16A13,Slc16a13
DHX32,Dhx32
ACOXL,Acoxl
CACNG5,Cacng5
MRPL33,Mrpl33
BCL6B,Bcl6b
MIR199A1,Mir199a-1
TMED1,Tmed1
ZNF335,Zfp335
MIR497,Mir497
MIR195,Mir195a
RNASEK,Gm21988
RBKS,Rbks
SIT1,Sit1
MTMR3,Mtmr3
CARM1,Carm1
RMRPP5,Rmrp
CCDC107,Ccdc107
CLIP2,Clip2
CADM3,Cadm3
HAMP,Hamp
ARHGEF39,Arhgef39
STARD10,Stard10
NUP35,Nup35
CNOT9,Cnot9
ERVFRD-1,Syna
YIPF2,Yipf2
RFC2,Rfc2
AIM2,Aim2
CA9,Car9
PRKCA,Prkca
TIMM29,Timm29
SMARCA4,Smarca4
FANK1,Fank1
BABAM2,Babam2
TPM2,Tpm2
APOH,Apoh
ADAM12,Adam12
IFI16,Ifi204
PYHIN1,Ifi204
ASCC2,Ascc2
IFI16,Mndal
PYHIN1,Mndal
TLN1,Tln1
USF2,Usf2
ODR4,Odr4
UQCR10,Uqcr10
MTMR4,Mtmr4
FOSL2,Fosl2
C10orf90,D7Ertd443e
RNU6-429P,Gm26335
RNU6-800P,Gm23452
RNA5SP443,5S_rRNA
ZNF804A,Zfp804a
LAT2,Lat2
LDLR,Ldlr
PNPLA7,Pnpla7
CREB3,Creb3
IFI16,Ifi211
PYHIN1,Ifi211
LDHA,Ldha
PLCD4,Plcd4
GBA2,Gba2
SPC24,Spc24
ZMAT5,Zmat5
KANK2,Kank2
CABP7,Cabp7
HSF5,Hsf5
MSMP,Msmp
NPR2,Npr2
RNASEK-C17orf49,0610010K14Rik
C17orf49,0610010K14Rik
C19orf38,AB124611
EIF4H,Eif4h
ACSM3,Acsm3
GADL1,Gadl1
LIMK1,Limk1
RNASEK,Rnasek
MMP9,Mmp9
SPAG8,Spag8
ALOX12,Alox12
IFI16,Ifi202b
PYHIN1,Ifi202b
HINT2,Hint2
PLB1,Plb1
IFI16,Ifi205
PYHIN1,Ifi205
FAM221B,Fam221b
FSIP2,Fsip2
OR6N2,Olfr430
OR6N1,Olfr429
TMEM8B,Tmem8b
OR6K6,Olfr231
LDHC,Ldhc
BCL2L11,Bcl2l11
OR6K2,Olfr420
,Rnf43
RNF43,Rnf43
ZNF142,Zfp142
LSR,Lsr
OR13J1,Olfr71
HRCT1,Hrct1
SPAAR,Spaar
OR2S2,Olfr159
ZC3H15,Zc3h15
OR2S2,Olfr29-ps1
OR13C7,Olfr156
TPR,Tpr
OR13C7,Olfr157
RNU6-363P,Gm25968
OR2S2,Olfr155
ALOX15,Alox15
RECK,Reck
SUPT4H1,Supt4a
MIR142,Mir142
PELP1,Pelp1
,
ERI2,Eri2
GLIPR2,Glipr2
CCIN,Ccin
CLTA,Clta
CEP112,Cep112
ITGAV,Itgav
PPP1CB,Ppp1cb
FAM187B,Fam187b
ELN,Eln
DOCK1,Dock1
SPTA1,Spta1
GNE,Gne
FAM171B,Fam171b
TMEM270,Tmem270
BCS1L,Bcs1l
ZSWIM2,Zswim2
CLDN4,Cldn13
YES1,Yes1
ANAPC1,Anapc1
OR10Z1,Olfr419
OR10X1,Olfr417
OR10X1,Olfr248
RNF38,Rnf38
OR6P1,Olfr220
FMN2,Fmn2
METTL27,Mettl27
TSG101,Tsg101
GREM2,Grem2
RNF25,Rnf25
TSPOAP1,Tspoap1
CWC22,Gm13698
MERTK,Mertk
,Gm24581
,Gm24581
,Gm24581
CLDN3,Cldn3
NPS,Nps
SLC12A5,Slc12a5
ABHD11,Abhd11
FOXI2,Foxi2
CLRN3,Clrn3
REXO5,Rexo5
PRG4,Prg4
MELK,Melk
STX1A,Stx1a
UEVLD,Uevld
PAX5,Pax5
AXIN2,Axin2
BUD23,Bud23
RGS7,Rgs7
DCUN1D3,Dcun1d3
ARRB2,Arrb2
SPTY2D1,Spty2d1
CWC22,Gm13693
TMEM86A,Tmem86a
NCOA5,Ncoa5
LYRM1,Lyrm1
FH,Fh1
ZCCHC7,Zcchc7
DNAJC30,Dnajc30
VPS37D,Vps37d
CWC22,Gm13695
TMEM87B,Tmem87b
PTPN5,Ptpn5
KMO,Kmo
MLXIPL,Mlxipl
GRHPR,Grhpr
ZBTB5,Zbtb5
MED11,Med11
OPN3,Opn3
MRGPRX4,Mrgpra6
MRGPRX2,Mrgpra6
MRGPRX1,Mrgpra6
MRGPRX3,Mrgpra6
CXCL16,Cxcl16
FBLN7,Fbln7
STK36,Stk36
POLR1E,Polr1e
NF2,Nf2
CWC22,Gm13696
ZC3H8,Zc3h8
ZC3H6,Zc3h6
TBL2,Tbl2
CD40,Cd40
FBXO10,Fbxo10
BCL7B,Bcl7b
BAZ1B,Baz1b
ARAP1,Arap1
FRMPD1,Frmpd1
CWC22,Gm13694
CHML,Chml
TTL,Ttl
FZD9,Fzd9
HMCN1,Hmcn1
FKBP6,Fkbp6
CDH22,Cdh22
TRMT10B,Trmt10b
CWC22,Gm13697
POLR1B,Polr1b
TRIM50,Trim50
EXOSC3,Exosc3
NSUN5,Nsun5
CWC22,Gm13691
CHCHD5,Chchd5
DCAF10,Dcaf10
CD44,Cd44
POM121C,Pom121
POM121,Pom121
MPO,Mpo
SLC25A52,Slc25a51
SLC25A51,Slc25a51
SHB,Shb
,Shb
HIP1,Hip1
RNU6-642P,Gm22055
RNU6-1116P,Gm22055
RNU6-1286P,Gm22055
ALDH1B1,Aldh1b1
IGFBPL1,Igfbpl1
TTLL4,Ttll4
RGS9,Rgs9
CYP27A1,Cyp27a1
CCDC180,Ccdc180
CCL24,Ccl24
WDR64,Wdr64
ZMYND15,Zmynd15
RHBDD2,Rhbdd2
TDRD7,Tdrd7
MRGPRX4,Mrgpra9
MRGPRX2,Mrgpra9
MRGPRX1,Mrgpra9
MRGPRX3,Mrgpra9
POR,Por
DNAH3,Dnah3
NIPSNAP1,Nipsnap1
TMOD1,Tmod1
PRKAG3,Prkag3
TSTD2,Tstd2
MRGPRX4,Mrgpra1
MRGPRX2,Mrgpra1
MRGPRX1,Mrgpra1
MRGPRX3,Mrgpra1
TM4SF5,Tm4sf5
TMEM120A,Tmem120a
RNU6-1204P,Gm25217
RNU6-937P,Gm25217
RNU6-19P,Gm25326
MRGPRX4,Mrgpra2a
MRGPRX2,Mrgpra2a
MRGPRX1,Mrgpra2a
MRGPRX3,Mrgpra2a
MRGPRX4,Mrgpra2b
MRGPRX2,Mrgpra2b
MRGPRX1,Mrgpra2b
MRGPRX3,Mrgpra2b
LPO,Lpo
NCBP1,Ncbp1
PDE2A,Gm45837
STYXL1,Styxl1
MRGPRX4,Mrgpra3
MRGPRX2,Mrgpra3
MRGPRX1,Mrgpra3
MRGPRX3,Mrgpra3
FXYD7,Fxyd7
GNA13,Gna13
WNT6,Wnt6
VMO1,Vmo1
WNT10A,Wnt10a
XPA,Xpa
GLTPD2,Gltpd2
LDAF1,Tmem159
ZFAND2B,Zfand2b
PSMB6,Psmb6
MDH2,Mdh2
C17orf114,Gm40193
AMZ2,Amz2
FOXE1,Foxe1
TRMO,Trmo
MRGPRX4,Mrgpra4
MRGPRX2,Mrgpra4
MRGPRX1,Mrgpra4
MRGPRX3,Mrgpra4
SRRM3,Srrm3
MRGPRX4,Mrgprx1
MRGPRX2,Mrgprx1
MRGPRX1,Mrgprx1
MRGPRX3,Mrgprx1
MKS1,Mks1
MRGPRX4,Mrgprb5
MRGPRX2,Mrgprb5
MRGPRX1,Mrgprb5
MRGPRX3,Mrgprb5
MRGPRX4,Mrgprb4
MRGPRX2,Mrgprb4
MRGPRX1,Mrgprb4
MRGPRX3,Mrgprb4
HEMGN,Hemgn
ABCB6,Abcb6
MRGPRX4,Mrgprb8
MRGPRX2,Mrgprb8
MRGPRX1,Mrgprb8
MRGPRX3,Mrgprb8
MRGPRX4,Mrgprb1
MRGPRX2,Mrgprb1
MRGPRX1,Mrgprb1
MRGPRX3,Mrgprb1
MRGPRX4,Mrgprx2
MRGPRX2,Mrgprx2
MRGPRX1,Mrgprx2
MRGPRX3,Mrgprx2
MRGPRX4,Mrgprb2
MRGPRX2,Mrgprb2
MRGPRX1,Mrgprb2
MRGPRX3,Mrgprb2
ANP32B,Anp32b
RNU6-157P,Gm22450
HSPB1,Hspb1
MRGPRX4,Mrgprb3
MRGPRX2,Mrgprb3
MRGPRX1,Mrgprb3
MRGPRX3,Mrgprb3
CALCRL,Calcrl
ZP2,Zp2
YWHAG,Ywhag
EPX,Epx
NANS,Nans
SSC4D,Ssc4d
,Atg9a
ATG9A,Atg9a
TRIM14,Trim14
OR4D2,Olfr462
SLC20A1,Slc20a1
SLC16A6,Slc16a6
POMZP3,Zp3
ZP3,Zp3
CORO2A,Coro2a
DTX2,Dtx2
OR4D2,Olfr463
ZDHHC13,Zdhhc13
THOC5,Thoc5
PDHX,Pdhx
ANKS4B,Anks4b
TBC1D2,Tbc1d2
CSRP3,Csrp3
APIP,Apip
CRYM,Crym
GABBR2,Gabbr2
UPK3B,Upk3b
CKAP2L,Ckap2l
E2F8,E2f8
ANKZF1,Ankzf1
,Upk3bl
UPK3BL1,Upk3bl
POLR2J3,Upk3bl
UPK3BL2,Upk3bl
OR4D1,Olfr464
IL1A,Il1a
NEFH,Nefh
ANKS6,Anks6
RNU12-2P,Gm25703
DYNLL2,Dynll2
IL1B,Il1b
RASA4B,Rasa4
RASA4,Rasa4
GLB1L,Glb1l
ARSG,Arsg
GALNT12,Galnt12
SLC35C2,Slc35c2
PTPRE,Ptpre
PLD2,Pld2
COL15A1,Col15a1
STK16,Stk16
POLR2J3,Polr2j
POLR2J,Polr2j
,Polr2j
LRWD1,Lrwd1
EHF,Ehf
TGFBR1,Tgfbr1
SRSF1,Srsf1
,Srsf1
TUBA4A,Tuba4a
VEZF1,Vezf1
DNAJB2,Dnajb2
ALKBH4,Alkbh4
ALG2,Alg2
CUEDC1,Cuedc1
ORAI2,Orai2
NR4A3,Nr4a3
TFPI,Tfpi
PRKRIP1,Prkrip1
STX17,Stx17
AP1B1,Ap1b1
MKI67,Mki67
SH2B2,Sh2b2
PTPRN,Ptprn
ERP44,Erp44
INVS,Invs
CUX1,Cux1
RESP18,Resp18
ELF5,Elf5
DNPEP,Dnpep
TEX10,Tex10
RN7SKP135,7SK
SNORD125,Gm24958
FXYD1,Fxyd1
WIPI1,Wipi1
CAT,Cat
MSANTD3,Msantd3
TMEFF1,Tmeff1
MRPS23,Mrps23
NSMF,Nsmf
CAVIN4,Cavin4
PLPPR1,Plppr1
CCDC182,Ccdc182
PRKAR1A,Prkar1a
DES,Des
GAS2L1,Gas2l1
RNU6-231P,Gm26424
BAAT,Baat
SPEG,Speg
MRPL50,Mrpl50
ZNF189,Zfp189
ALDOB,Aldob
MGMT,Mgmt
RASL10A,Rasl10a
FAM20A,Fam20a
PGAP4,Pgap4
RNF20,Rnf20
LGI4,Lgi4
MSI2,Msi2
NAV2,Nav2
MYL10,Myl10
GRIN3A,Grin3a
AKAP1,Akap1
PCOLCE,Pcolce
DBI,Dbi
PPP3R2,Ppp3r2
CYLC2,Cylc2
RN7SKP82,7SK
SMC2,Smc2
FXYD3,Fxyd3
,Fxyd3
FBXO24,Fbxo24
STEAP3,Steap3
ABCA8,Abca8b
LRCH4,Lrch4
DBX1,Dbx1
UQCRC2,Uqcrc2
C1QL2,C1ql2
MARCO,Marco
CD84,Cd84
ABTB2,Abtb2
HTATIP2,Htatip2
SLAMF6,Slamf6
OR13F1,Olfr275
LRCH4,Gm20605
PDZD9,Pdzd9
OR13C3,Olfr273
EWSR1,Ewsr1
OR13C8,Olfr272
SAP25,Sap25
OR13C9,Olfr271-ps1
OR13D1,Olfr270
B4GALT3,B4galt3
NIPSNAP3A,Nipsnap3a
MOSMO,Mosmo
AGFG2,Agfg2
NIPSNAP3A,Nipsnap3b
PRMT3,Prmt3
ABCA1,Abca1
PPOX,Ppox
NYAP1,Nyap1
UFC1,Ufc1
HPN,Hpn
TSC22D4,Tsc22d4
PDYN,Pdyn
,Gm25151
,Gm25151
,Gm25151
ENTPD8,Entpd8
DEDD,Dedd
RNU6-823P,Gm23507
RNU6-100P,Gm23507
RNU6-120P,Gm23507
RNU6-1114P,Gm23507
RNU6-717P,Gm23507
RNU6-298P,Gm23507
SCPEP1,Scpep1
SLC44A1,Slc44a1
PPP1R35,Ppp1r35
MEPCE,Mepce
,Mepce
ELOB,Elobl
COIL,Coil
ZCWPW1,Zcwpw1
STK35,Stk35
SCN1B,Scn1b
TGM3,Tgm3
,Tgm3
RHBDD3,Rhbdd3
NIT1,Nit1
EBF3,Ebf3
NOXA1,Noxa1
FSD1L,Fsd1l
PFDN2,Pfdn2
KLHDC9,Klhdc9
NRARP,Nrarp
TOR4A,Tor4a
NECTIN4,Nectin4
CYP3A7,Cyp3a13
CYP3A5,Cyp3a13
CYP3A4,Cyp3a13
CYP3A43,Cyp3a13
CYP3A7-CYP3A51P,Cyp3a13
TRIM25,Trim25
NAT10,Nat10
FKTN,Fktn
GJC3,Gjc3
AZGP1,Azgp1
DGKE,Dgke
RN7SKP99,7SK
TAL2,Tal2
TMEM38B,Tmem38b
ARHGAP30,Arhgap30
ZKSCAN1,Zkscan1
ZNF462,Zfp462
USF1,Usf1
EMID1,Emid1
PDE2A,Pde2a
ZSCAN21,Zscan21
RSC1A1,Ddi2
RSC1A1,Rsc1a1
AGMAT,Agmat
TSTD1,Tstd1
COPS6,Cops6
DNAJC16,Dnajc16
DNM1,Dnm1
F11R,F11r
C17orf67,Gm525
RN7SKP108,7SK
RN7SKP214,7SK
RN7SKP106,7SK
RN7SKP75,7SK
RN7SKP38,7SK
USP21,Usp21
CASP9,Casp9
MCM7,Mcm7
CELA2B,Cela2a
